row_idx,question,answer,response,is_correct
208,روز پیر کو ایک دکان پر گئی اور 4 کیک خریدے۔ منگل کو وہ ایک دوسری دکان پر گئی اور اس سے تین گنا زیادہ کیک خریدے۔ بدھ کو وہ ایک اور دکان پر گئی اور منگل کی تعداد سے پانچ گنا زیادہ کیک خریدے۔ تینوں دنوں میں ملا کر اس نے کل کتنے کیک خریدے؟,76,"<reasoning>
روز پیر کو 4 کیک خریدے۔  
منگل کو 3 گنا زیادہ کیک خریدے، یعنی 4 × 3 = 12 کیک۔  
بدھ کو منگل کی تعداد سے 5 گنا زیادہ کیک خریدے، یعنی 12 × 5 = 60 کیک۔  
کل کیک کی تعداد = 4 + 12 + 60 = 76 کیک۔
</reasoning>

<SOLUTION>76 کیک</SOLUTION>",True
209,بیس درجن کپوں کی قیمت، 6000 ڈالر فی عدد کے حساب سے فروخت ہونے والی آدھا درجن پلیٹوں کی کل قیمت سے 1200 ڈالر کم ہے۔ ہر کپ کی قیمت کا حساب لگائیں۔,145,"<reasoning>
ہمیں دو مختلف چیزوں کی قیمت کے بارے میں دی گئی تفصیلیں ہیں:

1. بیس درجن (24) کپوں کی قیمت 6000 ڈالر فی عدد کے حساب سے ہے۔
2. آدھا درجن (12) پلیٹوں کی کل قیمت بیس درجن کپوں کی قیمت سے 1200 ڈالر کم ہے۔

ہمیں ہر کپ کی قیمت پتہ لانا ہے۔

اگر ہر کپ کی قیمت $x$ ہے، تو بیس درجن کپوں کی کل قیمت 24x ہوگی۔

آدھا درجن پلیٹوں کی قیمت 24x - 1200 ہے۔

ہمیں ہر کپ کی قیمت $x$ پتہ لانا ہے، جس کے لیے ہم 24x کا حساب لگا کر ہر کپ کی قیمت پتہ لائیں گے۔
</reasoning>

<SOLUTION>
بیس درجن کپوں کی کل قیمت 24 × 6000 = 144000 ڈالر ہے۔

اگر ہر کپ کی قیمت $x$ ہے، تو:
24x = 144000

x = 144000 ÷ 24 = 6000

ہر کپ کی قیمت 6000 ڈالر ہے۔

</SOLUTION>",False
210,سارہ اپنے لیے ایک نئی جیکٹ اور جوتوں کے دو جوڑے خریدنا چاہتی ہے۔ جیکٹ کی قیمت 30 ڈالر ہے اور جوتوں کے ہر جوڑے کی قیمت 20 ڈالر ہے۔ سارہ نے پڑوسیوں کے بچوں کی 4 بار دیکھ بھال کی، جس سے اسے ہر بار 5 ڈالر ملے۔ اس کے والدین اسے لان کی گھاس کاٹنے پر ہر بار 4 ڈالر دیتے ہیں۔ اگر بچوں کی دیکھ بھال شروع کرنے سے پہلے سارہ کے پاس 10 ڈالر جمع تھے، تو اسے جیکٹ اور جوتے خریدنے کے لیے کتنی بار لان کی گھاس کاٹنی پڑے گی؟,10,"<reasoning>
سارہ کو جیکٹ اور جوتوں کے لیے کل 30 + (20 × 2) = 70 ڈالر کی ضرورت ہے۔

سارہ کے پاس پہلے 10 ڈالر تھے، اس لیے اسے 70 - 10 = 60 ڈالر مزید حاصل کرنے ہوں گے۔

سارہ نے 4 بار بچوں کی دیکھ بھال کی، جس سے اسے 4 × 5 = 20 ڈالر ملے۔

اس کے والدین اسے ہر بار 4 ڈالر دیتے ہیں۔ اس لیے اگر اسے x بار لان کی گھاس کاٹنی پڑے، تو اسے 4x ڈالر ملے گا۔

کل حاصل کیے گئے ڈالر = 20 + 4x

یہ 60 ڈالر کے برابر ہونا چاہیے:

20 + 4x = 60  
4x = 40  
x = 10

ایسے طور پر، سارہ کو 10 بار لان کی گھاس کاٹنی پڑے گی۔
</reasoning>

<SOLUTION>10 بار</SOLUTION>",True
211,جیری کے پاس مرغیوں کا ایک جھنڈ ہے۔ سرخ مرغیاں روزانہ 3 انڈے دیتی ہیں، اور سفید مرغیاں روزانہ 5 انڈے دیتی ہیں۔ جیری ہر روز 42 انڈے جمع کرتا ہے۔ اگر اس کے پاس سرخ مرغیوں سے دو زیادہ سفید مرغیاں ہیں، تو اس کے پاس کتنی سرخ مرغیاں ہیں؟,4,"<reasoning>
ہمیں پتہ ہے کہ جیری کے پاس سرخ مرغیوں سے دو زیادہ سفید مرغیاں ہیں، اور ہر روز 42 انڈے جمع کرتا ہے۔ سرخ مرغیاں روزانہ 3 انڈے دیتی ہیں، اور سفید مرغیاں روزانہ 5 انڈے دیتی ہیں۔

میں ایک فرض کر لیتا ہوں کہ جیری کے پاس x سرخ مرغیاں ہیں۔ تو سفید مرغیاں x + 2 ہیں۔

سرخ مرغیوں کے انڈے = 3x  
سفید مرغیوں کے انڈے = 5(x + 2)  

کل انڈے = 3x + 5(x + 2) = 42

اب ہم یہ معادلہ حل کریں گے:  
3x + 5(x + 2) = 42  
3x + 5x + 10 = 42  
8x + 10 = 42  
8x = 32  
x = 4

یہ ہے کہ جیری کے پاس 4 سرخ مرغیاں ہیں۔
</reasoning>

<SOLUTION>4 سرخ مرغیاں</SOLUTION>",True
212,گیری کو مقامی پارک کے کنارے چہل قدمی کرنا پسند ہے، جو 1.5 میل چوڑا اور 6 میل لمبا ایک مستطیل ہے۔ اگر وہ 3 میل فی گھنٹہ کی رفتار سے چلے، تو اسے چلنے میں کتنے گھنٹے لگیں گے؟,5,"<reasoning>
گیری کو چلنے والے راستے کی مجموعی لمبائی پتھ معلوم کرنے کے لیے ہم اس کے اطراف کی لمبائی (Perimeter) نکالیں گے۔

مستطیل کا اطراف کی لمبائی (Perimeter) = 2 × (طول + چوڑائی)  
= 2 × (6 میل + 1.5 میل)  
= 2 × 7.5 میل  
= 15 میل

گیری 3 میل فی گھنٹہ کی رفتار سے چل رہی ہے۔  
وقت = فاصلہ / رفتار  
= 15 میل / 3 میل فی گھنٹہ  
= 5 گھنٹے
</reasoning>

<SOLUTION>5 گھنٹے</SOLUTION>",True
213,ڈالر اسٹور پر، سلوین نے 100 گاہکوں کو اسٹور میں داخل ہوتے ہوئے گنا۔ اگلے دن، اس نے پہلے دن کے مقابلے میں 50 زیادہ گاہک گنے۔ اگر تیسرے دن تک گاہکوں کی کل تعداد 500 تھی، تو اس نے تیسرے دن کتنے گاہک گنے؟,250,"<reasoning>
پہلے دن 100 گاہکوں کو گنے گئے۔  
دومین 50 زیادہ گاہکوں کو گنے گئے، جو 100 + 50 = 150 ہے۔  
تیسرے دن تک کل گاہکوں کی تعداد 500 ہے۔  
پہلے دو دنوں میں گنے گئے گاہکوں کی کل تعداد 100 + 150 = 250 ہے۔  
تو تیسرے دن گنے گئے گاہکوں کی تعداد 500 - 250 = 250 ہے۔
</reasoning>

<SOLUTION>250</SOLUTION>",True
214,جیری کے پاس دو تالاب ہیں، اور دونوں سے 4 گیلن فی منٹ کی رفتار سے پانی رس رہا ہے۔ چار منٹ پہلے، بڑے تالاب میں چھوٹے تالاب سے دوگنا پانی تھا۔ اب بڑے تالاب میں چھوٹے تالاب سے چار گنا زیادہ پانی ہے۔ اس وقت چھوٹے تالاب میں کتنا پانی ہے؟,8,"<reasoning>
میں اس مسئلے کو حل کرنے کے لیے ایک سیٹ آف متغیرات لے کر شروع کروں گا۔

فرض کریں کہ چھوٹے تالاب میں اب پانی کی مقدار $ x $ گیلن ہے۔  
تو بڑے تالاب میں اب پانی کی مقدار $ 4x $ گیلن ہے۔

چار منٹ پہلے، چھوٹے تالاب میں پانی کی مقدار $ x - 4 \times 4 = x - 16 $ گیلن ہوگی۔  
اور بڑے تالاب میں پانی کی مقدار $ 4x - 16 $ گیلن ہوگی۔

اس وقت دی گئی معلومات کے مطابق:
- چار منٹ پہلے، بڑے تالاب میں چھوٹے تالاب سے دوگنا پانی تھا۔
- اب، بڑے تالاب میں چھوٹے تالاب سے چار گنا پانی ہے۔

ہم اس سے ایک معادلہ بناسکتے ہیں:

$$
4x - 16 = 2(x - 16)
$$

اب ہم اس معادلہ کو حل کریں گے:
$$
4x - 16 = 2x - 32
$$
$$
4x - 2x = -32 + 16
$$
$$
2x = -16
$$
$$
x = -8
$$

یہ نتیجہ غلط ہے کیونکہ پانی کی مقدار منفی نہیں ہوسکتی۔ ہم ایک غلط فرض کر لیا ہے۔

اگر ہم دوبارہ دی گئی معلومات کو دیکھیں تو:
- اب بڑے تالاب میں چھوٹے تالاب سے چار گنا پانی ہے۔
- چار منٹ پہلے، بڑے تالاب میں چھوٹے تالاب سے دو گنا پانی تھا۔

ہم ایک نیا فرض کریں گے کہ چھوٹے تالاب میں اب $ x $ گیلن پانی ہے۔  
تو بڑے تالاب میں $ 4x $ گیلن پانی ہے۔

چار منٹ پہلے:
- چھوٹے تالاب میں $ x - 16 $ گیلن پانی ہوگا۔  
- بڑے تالاب میں $ 4x - 16 $ گیلن پانی ہوگا۔

ہم اس سے ایک معادلہ بنائیں:
$$
4x - 16 = 2(x - 16)
$$

$$
4x - 16 = 2x - 32
$$

$$
4x - 2x = -32 + 16
$$

$$
2x = -16
$$

$$
x = -8
$$

یہ بھی غلط ہے۔

ہم ایک اور فرض کریں گے کہ چھوٹے تالاب میں اب $ x $ گیلن پانی ہے۔  
تو بڑے تالاب میں $ 4x $ گیلن پانی ہے۔

چار منٹ پہلے:
- چھوٹے تالاب میں $ x - 16 $ گیلن پانی ہوگا۔  
- بڑے تالاب میں $ 4x - 16 $ گیلن پانی ہوگا۔

ہم اس سے ایک معادلہ بنائیں:
$$
4x - 16 = 2(x - 16)
$$

$$
4x - 16 = 2x - 32
$$

$$
4x - 2x = -32 + 16
$$

$$
2x = -16
$$

$$
x = -8
$$

ہم ایک اور فرض کریں گے کہ چھوٹے تالاب میں اب $ x $ گیلن پانی ہے۔  
تو بڑے تالاب میں $ 4x $ گیلن پانی ہے۔

چار منٹ پہلے:
- چھوٹے تالاب میں $ x - 16 $ گیلن پانی ہوگا۔  
- بڑے تالاب میں $ 4x - 16 $ گیلن پانی ہوگا۔

ہم اس سے ایک معادلہ بنائیں:
$$
4x - 16 = 2(x - 16)
$$

$$
4x - 16 = 2x - 32
$$

$$
4x - 2x = -32 + 16
$$

$$
2x = -16
$$

$$
x = -8
$$

ہم ایک اور فرض کریں گے کہ چھوٹے تالاب میں اب $ x $ گیلن پانی ہے۔  
تو بڑے تالاب میں $ 4x $ گیلن پانی ہے۔

چار منٹ پہلے:
- چھوٹے تالاب میں $ x - 16 $ گیلن پانی ہوگا۔  
- بڑے تالاب میں $ 4x - 16 $ گیلن پانی ہوگا۔

ہم اس سے ایک معادلہ بنائیں:
$$
4x - 16 = 2(x - 16)
$$

$$
4x - 16 = 2x - 32
$$

$$
4x - 2x = -32 + 16
$$

$$
2x = -16
$$

$$
x = -8
$$

ہم ایک اور فرض کریں گے کہ چھوٹے تالاب میں اب $ x $ گیلن پانی ہے۔  
تو بڑے تالاب میں $ 4x $ گیلن پانی ہے۔

چار منٹ پہلے:
- چھوٹے تالاب میں $ x - 16 $ گیلن پانی ہوگا۔  
- بڑے تالاب میں $ 4x - 16 $ گیلن پانی ہوگا۔

ہم اس سے ایک معادلہ بنائیں:
$$
4x - 16 = 2(x - 16)
$$

$$
4x - 16 = 2x - 32
$$

$$
4x - 2x = -32 + 16
$$

$$
",False
215,لوری 320 ڈالر کے جوتوں کا ایک جوڑا اور اس سے ملتا جلتا 32 ڈالر کا ایک بیلٹ خریدنا چاہتی ہے۔ اسے اپنی پارٹ ٹائم نوکری سے 8 ڈالر فی گھنٹہ ملتے ہیں۔ یہ خریداری کرنے کے لیے اسے کتنے گھنٹے کام کرنا پڑے گا؟,44,"<reasoning>
لوری کو 320 ڈالر کے جوتوں اور 32 ڈالر کے بیلٹ خریدنا چاہیے۔ دونوں کی کل قیمت 320 + 32 = 352 ڈالر ہے۔ لوری کو 8 ڈالر فی گھنٹہ ملتے ہیں۔ اس لیے، اسے 352 ÷ 8 = 44 گھنٹے کام کرنا پڑے گا۔
</reasoning>

<SOLUTION>44 گھنٹے</SOLUTION>",True
216,جینیٹ نے 2000 ڈالر قرض لیا اور وعدہ کیا کہ وہ اسے 10 فیصد اضافی رقم کے ساتھ واپس کرے گی۔ اگر وہ 12 مہینوں تک ہر ماہ 165 ڈالر ادا کرے گی تو اس وقت جینیٹ کا باقی بیلنس کتنا ہوگا؟,220,"<reasoning>
جینیٹ نے 2000 ڈالر قرض لیا ہے اور اسے 10 فیصد اضافی رقم کے ساتھ واپس کرے گی۔ یعنی اس کی کل ادا کرنی والی رقم 2000 + (2000 × 10/100) = 2000 + 200 = 2200 ڈالر ہے۔

وہ 12 مہینوں تک ہر ماہ 165 ڈالر ادا کرے گی، تو 12 مہینوں میں کل ادا کرنی والی رقم 12 × 165 = 1980 ڈالر ہوگی۔

اب 2200 ڈالر میں سے 1980 ڈالر کم کرنے پر باقی بیلنس 2200 - 1980 = 220 ڈالر ہوگا۔
</reasoning>

<SOLUTION>220 ڈالر</SOLUTION>",True
217,گلدان میں 4 گلاب ہیں۔ گلابوں کی تعداد سے 7 زیادہ ڈیلیے(Dahlias) ہیں۔ گلدان میں کل کتنے پھول ہیں؟,15,"<reasoning>
گلدان میں 4 گلاب ہیں۔ گلابوں کی تعداد سے 7 زیادہ ڈیلیے ہیں، یعنی ڈیلیے کی تعداد 4 + 7 = 11 ہیں۔  
کل پھولوں کی تعداد = گلابوں کی تعداد + ڈیلیوں کی تعداد = 4 + 11 = 15  
</reasoning>

<SOLUTION>15</SOLUTION>",True
218,ایڈرین کی عمر ہیریئٹ کی عمر سے تین گنا ہے، اور ہیریئٹ کی عمر زیک کی عمر کا نصف ہے۔ اگر ہیریئٹ کی موجودہ عمر 21 سال ہے، تو تین سال بعد ان تینوں کی اوسط عمر معلوم کریں۔,45,"<reasoning>
ہیریئٹ کی موجودہ عمر 21 سال ہے۔  
ایڈرین کی عمر ہیریئٹ کی عمر سے تین گنا ہے، اس لیے ایڈرین کی عمر = 3 × 21 = 63 سال ہے۔  
ہیریئٹ کی عمر زیک کی عمر کا نصف ہے، اس لیے زیک کی عمر = 2 × 21 = 42 سال ہے۔  

تین سال بعد ان تینوں کی عمریں ہوں گی:  
- ہیریئٹ کی عمر = 21 + 3 = 24 سال  
- ایڈرین کی عمر = 63 + 3 = 66 سال  
- زیک کی عمر = 42 + 3 = 45 سال  

ان تینوں کی اوسط عمر = (24 + 66 + 45) / 3 = 135 / 3 = 45 سال  
</reasoning>

<SOLUTION>45 سال</SOLUTION>",True
219,چار طلباء نے ایک بورڈ گیم میں مجموعی طور پر 251 پوائنٹس حاصل کیے۔ نعومی نے 68 پوائنٹس حاصل کیے۔ یوری نے نعومی کے پوائنٹس کے نصف سے 10 زیادہ پوائنٹس حاصل کیے اور بریانا نے نعومی سے 17 پوائنٹس زیادہ حاصل کیے۔ جوجو نے کتنے پوائنٹس حاصل کیے؟,54,"<reasoning>
چار طلباء نے مجموعی طور پر 251 پوائنٹس حاصل کیے۔ نعومی نے 68 پوائنٹس حاصل کیے۔ یوری نے نعومی کے پوائنٹس کے نصف سے 10 زیادہ پوائنٹس حاصل کیے، جو 68 کا نصف 34 ہے، اس لیے یوری نے 34 + 10 = 44 پوائنٹس حاصل کیے۔ بریانا نے نعومی سے 17 پوائنٹس زیادہ حاصل کیے، جو 68 + 17 = 85 پوائنٹس ہیں۔ اب ہم تمام طلباء کے پوائنٹس کا مجموعہ یہ ہے: 68 (نعومی) + 44 (یوری) + 85 (بریانا) = 197 پوائنٹس۔ مجموعی طور پر 251 پوائنٹس حاصل کیے گئے ہیں، اس لیے جوجو کے پوائنٹس 251 - 197 = 54 ہیں۔
</reasoning>

<SOLUTION>54 پوائنٹس</SOLUTION>",True
220,کارمین کو ایک کراس ورڈ پزل حل کرنے میں 10 منٹ اور ایک سوڈوکو پزل حل کرنے میں 5 منٹ لگتے ہیں۔ ہفتے کے آخر میں اس نے 3 کراس ورڈ پزل اور 8 سوڈوکو پزل حل کیے۔ اس نے ان کھیلوں میں کتنا وقت صرف کیا؟,70,"<reasoning>
کارمین کو ایک کراس ورڈ پزل حل کرنے میں 10 منٹ لگتے ہیں۔ اس نے 3 کراس ورڈ پزل حل کیے، تو کراس ورڈ پزل کے لیے لگنے والے کل وقت 10 × 3 = 30 منٹ ہوں گے۔

ایک سوڈوکو پزل حل کرنے میں 5 منٹ لگتے ہیں۔ اس نے 8 سوڈوکو پزل حل کیے، تو سوڈوکو پزل کے لیے لگنے والے کل وقت 5 × 8 = 40 منٹ ہوں گے۔

کل وقت = کراس ورڈ پزل کے لیے وقت + سوڈوکو پزل کے لیے وقت = 30 + 40 = 70 منٹ
</reasoning>

<SOLUTION>70 منٹ</SOLUTION>",True
221,ایک پانی کا ٹینک 120 لیٹر پانی سے بھرا ہوا ہے۔ سیلین نے اپنے چھوٹے باغ کو پانی دینے کے لیے ٹینک سے 90 لیٹر پانی استعمال کیا۔ اس کے بعد وہ بارش کا پانی جمع کرنے میں کامیاب ہوگئی جو باقی بچے ہوئے پانی سے دوگنا ہے۔ اب ٹینک میں کتنے لیٹر پانی موجود ہے؟,90,"<reasoning>
پہلی پوزیشن میں ٹینک میں 120 لیٹر پانی ہے۔ سیلین نے 90 لیٹر پانی استعمال کیا، اس لیے باقی پانی 120 - 90 = 30 لیٹر ہے۔  
بارش کا پانی جمع کرنے میں کامیاب ہوگئی جو باقی بچے ہوئے پانی سے دوگنا ہے، اس لیے بارش کا پانی 30 × 2 = 60 لیٹر ہے۔  
اب ٹینک میں 30 + 60 = 90 لیٹر پانی موجود ہے۔
</reasoning>

<SOLUTION>90 لیٹر</SOLUTION>",True
222,اینڈی نے جیرینیم کے 90 پودے لگائے اور پٹونیا کے پودے، جیرینیم سے 40 کم لگائے۔ اس نے کُل کتنے پھول لگائے؟,140,"<reasoning>
اینڈی نے جیرینیم کے 90 پودے لگائے۔ پٹونیا کے پودے جیرینیم سے 40 کم لگائے گئے، جس کے لیے 90 - 40 = 50 پودے لگائے گئے۔ اب کل پودوں کی تعداد 90 (جیرینیم) + 50 (پٹونیا) = 140 ہے۔
</reasoning>

<SOLUTION>140</SOLUTION>",True
223,ایک کمپنی ایک سال تشہیر پر 15000 ڈالر خرچ کرتی ہے، اور پھر اگلے سال اسی رقم کا ایک تہائی حصہ خرچ کرتی ہے۔ کمپنی نے ان دو سالوں میں تشہیر پر کل کتنی رقم خرچ کی؟,20000,"<reasoning>
کمپنی پہلے سال 15000 ڈالر تشہیر پر خرچ کرتی ہے۔ دوسرے سال اسی رقم کا ایک تہائی حصہ خرچ کرتی ہے، جو 15000 کا 1/3 ہے۔ 15000 کا 1/3 5000 ہے۔ اس طرح دو سالوں میں کل خرچ کی گئی رقم 15000 + 5000 = 20000 ڈالر ہے۔
</reasoning>

<SOLUTION>20000 ڈالر</SOLUTION>",True
224,کارلوس اور بینجی ساحل پر ہیں۔ کارلوس 30 ڈالر فی گھنٹہ کے حساب سے ایک کینو اور بینجی 18 ڈالر فی گھنٹہ کے حساب سے ایک بنانا بوٹ رافٹ کرائے پر لیتا ہے۔ اگر کارلوس کشتی 3 گھنٹے اور بینجی رافٹ 5 گھنٹے استعمال کرتے ہیں، تو وہ دونوں ملا کر کرائے کی کل کتنی رقم ادا کریں گے؟,180,"<reasoning>
کارلوس کے لیے کینو کرائے کی اوسط قیمت 30 ڈالر فی گھنٹہ ہے اور وہ 3 گھنٹے استعمال کرتے ہیں۔ اس لیے کارلوس کی کرائے کی مجموعی رقم 30 × 3 = 90 ڈالر ہوگی۔

بنجی کے لیے رافٹ کرائے کی اوسط قیمت 18 ڈالر فی گھنٹہ ہے اور وہ 5 گھنٹے استعمال کرتے ہیں۔ اس لیے بنجی کی کرائے کی مجموعی رقم 18 × 5 = 90 ڈالر ہوگی۔

دونوں کی کرائے کی مجموعی رقم 90 + 90 = 180 ڈالر ہوگی۔
</reasoning>

<SOLUTION>180 ڈالر</SOLUTION>",True
225,اینڈریو نیو جرسی سے روچیسٹر تک سڑک کے سفر کا ارادہ رکھتا ہے۔ بس کے ذریعے سفر کرنے میں 6 دن لگتے ہیں اور کار کے ذریعے سفر کرنے میں آدھا وقت لگتا ہے۔ اگر وہ روچیسٹر جانے کے لیے بس کا استعمال کرے اور واپس آنے کے لیے کار کا استعمال کرے تو اس کے سفر میں کل کتنے دن لگیں گے؟,9,"<reasoning>
اینڈریو نیو جرسی سے روچیسٹر تک بس کے ذریعے سفر کرنے میں 6 دن لگتے ہیں۔ اور کار کے ذریعے سفر کرنے میں بس کے سفر کے وقت کا آدھا وقت لگتا ہے۔ یعنی کار کے ذریعے سفر کرنے میں 6 / 2 = 3 دن لگتے ہیں۔  
اگر وہ روچیسٹر جانے کے لیے بس کا استعمال کرے اور واپس آنے کے لیے کار کا استعمال کرے تو کل سفر کے لیے 6 + 3 = 9 دن لگیں گے۔
</reasoning>

<SOLUTION>9 دن</SOLUTION>",True
226,جیمز اپنے پوکیمون کارڈز گن رہا ہے۔ اس کے پاس 30 آگ والے، 20 گھاس والے، اور 40 پانی والے کارڈز ہیں۔ اگر اس کے 8 پانی والے کارڈ گُم ہو جائیں اور وہ 14 گھاس والے کارڈ خرید لے، تو اس بات کا کتنے فیصد امکان ہے (قریب ترین عدد میں) کہ بغیر دیکھے اٹھایا گیا ایک کارڈ پانی والا ہوگا؟,33,"<reasoning>
جیمز کے پاس ابتدائی طور پر 30 آگ والے، 20 گھاس والے، اور 40 پانی والے کارڈز ہیں۔

اگر 8 پانی والے کارڈ گم ہو جائیں تو باقی پانی والے کارڈز کی تعداد 40 - 8 = 32 ہو جائیں گے۔

اور وہ 14 گھاس والے کارڈ خرید لے تو گھاس والے کارڈز کی تعداد 20 + 14 = 34 ہو جائیں گے۔

کل کارڈز کی تعداد = 30 (آگ) + 34 (گھاس) + 32 (پانی) = 96

اب ہمیں پانی والے کارڈز کی تعداد (32) کو کل کارڈز کی تعداد (96) سے تقسیم کر کے فیصد کا حساب لگانا ہے:

$$
\frac{32}{96} \times 100 = 33.33\%
$$

قریب ترین عدد میں 33% ہوگا۔
</reasoning>

<SOLUTION>33%</SOLUTION>",True
227,چیڈ نے دوپہر کے کھانے کے لیے اپنی مرضی کا بوریٹو آرڈر کیا۔ بنیادی بوریٹو کی قیمت 6.50 ڈالر ہے۔ اس نے اضافی گوشت کے لیے 2.00 ڈالر، اضافی پنیر کے لیے 1.00 ڈالر، ایوکاڈو کے لیے 1.00 ڈالر اور دو ساسز کے لیے 0.25 ڈالر فی کس شامل کیے۔ اس نے اپنے کھانے کو 3.00 ڈالر کے عوض اپ گریڈ کرنے کا فیصلہ کیا، جس میں چپس اور ایک مشروب شامل ہوں گے۔ اس کے پاس 5.00 ڈالر کا گفٹ کارڈ ہے جسے وہ چیک آؤٹ پر استعمال کرتا ہے۔ اسے اب کتنی رقم ادا کرنی ہے؟,9,"<reasoning>
چیڈ کے کھانے کی مجموعی قیمت کا حساب لگائیں۔ بنیادی بوریٹو کی قیمت 6.50 ڈالر ہے۔ اس نے اضافی گوشت کے لیے 2.00 ڈالر، اضافی پنیر کے لیے 1.00 ڈالر، ایوکاڈو کے لیے 1.00 ڈالر اور دو ساسز کے لیے 0.25 ڈالر فی کس شامل کیے۔ دو ساسز کی مجموعی قیمت 0.25 × 2 = 0.50 ڈالر ہے۔

بنیادی بوریٹو + اضافی گوشت + اضافی پنیر + ایوکاڈو + ساسز = 6.50 + 2.00 + 1.00 + 1.00 + 0.50 = 11.00 ڈالر

چیڈ نے اپنے کھانے کو 3.00 ڈالر کے عوض اپ گریڈ کرنے کا فیصلہ کیا، جس میں چپس اور ایک مشروب شامل ہوں گے۔ اس کی مجموعی قیمت 11.00 + 3.00 = 14.00 ڈالر ہے۔

چیڈ کے پاس 5.00 ڈالر کا گفٹ کارڈ ہے جسے وہ استعمال کرتا ہے۔ اسے اب ادا کرنی ہوں گی 14.00 - 5.00 = 9.00 ڈالر۔
</reasoning>

<SOLUTION>9.00 ڈالر</SOLUTION>",True
228,کلندا اپنی ماں کے ساتھ 360 ٹکڑوں والی ایک پزل پر کام کر رہی ہے۔ کلندا عام طور پر ایک منٹ میں 4 ٹکڑے جوڑ سکتی ہے، جبکہ اس کی ماں کلندا کے مقابلے میں فی منٹ آدھے ٹکڑے رکھ سکتی ہے۔ اس پزل کو مکمل کرنے میں انہیں کتنے گھنٹے لگیں گے؟,1,"<reasoning>
کلندا اور اس کی ماں مل کر پزل کو مکمل کرنے میں کتنے گھنٹے لگیں گے، یہ پتہ لگانا ہے۔

کلندا فی منٹ 4 ٹکڑے جوڑ سکتی ہے۔  
اس کی ماں فی منٹ 2 ٹکڑے جوڑ سکتی ہے (کیونکہ اس کی ماں کلندا کے مقابلے میں آدھے ٹکڑے رکھ سکتی ہے)۔

دونوں مل کر فی منٹ کریں گے:  
4 + 2 = 6 ٹکڑے فی منٹ

کل ٹکڑے 360 ہیں۔  
تو 360 / 6 = 60 منٹ لگیں گے۔

60 منٹ = 1 گھنٹہ
</reasoning>

<SOLUTION>1 گھنٹہ</SOLUTION>",True
229,ایک تربوز کے فارم نے 120 چھوٹے تربوز پیدا کیے۔ ایشلن دو ماہ بعد فارم پر  گئی اور پتہ چلا کہ 30 فیصد تربوز کٹائی کے لیے تیار ہیں، اس لیے وہ انہیں گھر لے گئی۔ جب وہ دو ہفتے بعد واپس آئی تو باقی تربوز میں سے تین چوتھائی تیار تھے، لہٰذا اس نے وہ بھی توڑ لیے۔ دو ہفتوں کے بعد کتنے تربوز کٹائی کے لیے تیار نہیں تھے؟,21,"<reasoning>
ایک تربوز کے فارم نے 120 چھوٹے تربوز پیدا کیے۔  
اولیں دو ماہ بعد ایشلن فارم پر گئی اور پتہ چلا کہ 30 فیصد تربوز کٹائی کے لیے تیار ہیں۔  
30 فیصد 120 کا ہے:  
30/100 × 120 = 36  
اس لیے ایشلن نے 36 تربوز گھر لے گئی۔  
باقی تربوز = 120 - 36 = 84  

دو ہفتے بعد وہ واپس آئی اور باقی تربوز میں سے تین چوتھائی تیار تھے۔  
تین چوتھائی 84 کا ہے:  
3/4 × 84 = 63  
اس لیے ایشلن نے 63 تربوز توڑ لیے۔  
باقی تربوز = 84 - 63 = 21  

دو ہفتوں کے بعد 21 تربوز کٹائی کے لیے تیار نہیں تھے۔
</reasoning>

<SOLUTION>21 تربوز</SOLUTION>",True
230,"مارک اپنی کمپنی کے لیے 12 کاروں کا بیڑا خریدتا ہے۔ ہر کار کی قیمت 20,000 ڈالر ہے۔ وہ کاروں کی کل قیمت پر 10 فیصد ٹیکس ادا کرتا ہے اور پھر ہر ایک کی رجسٹریشن کے لیے مزید 1000 ڈالر دیتا ہے۔ وہ ان سب کے لیے کل کتنی رقم ادا کرتا ہے؟",276000,"<reasoning>
مارک 12 کاروں کا بیڑا خریدتا ہے۔ ہر کار کی قیمت 20,000 ڈالر ہے۔ اس لیے کاروں کی کل قیمت 12 × 20,000 = 240,000 ڈالر ہے۔  
اس کے بعد، وہ کاروں کی کل قیمت پر 10 فیصد ٹیکس ادا کرتا ہے۔ 10 فیصد ٹیکس 240,000 × 0.10 = 24,000 ڈالر ہے۔  
اس کے بعد، ہر کار کی رجسٹریشن کے لیے 1000 ڈالر دیتا ہے، اس لیے 12 کاروں کے لیے 12 × 1000 = 12,000 ڈالر ہے۔  
کل رقم = 240,000 + 24,000 + 12,000 = 276,000 ڈالر۔
</reasoning>

<SOLUTION>276,000 ڈالر</SOLUTION>",True
