question,answer,response,is_correct
جینا اور اس کی والدہ نے اپنے سیبوں کے باغ سے کچھ سیب توڑے۔ جینا نے اپنی والدہ سے آدھے سیب توڑے۔ اگر اس کی والدہ نے 20 سیب توڑے، تو ان دونوں نے مل کر کل کتنے سیب توڑے؟,30," جینا: (1/2) * 20 = <<(1/2)*20=10>>10 سیب  
ان دونوں نے مل کر 20 + 10 = <<20+10=30>>30 سیب توڑے۔
#### 30",True
رسل ایک پالتو جانوروں کی دکان میں کام کرتا ہے اور وہ چوہوں میں تنکے تقسیم کر رہا ہے۔ چوہوں کو 3 پنجروں میں برابر گروپوں میں رکھا گیا ہے اور ہر چوہے کو 6 تنکے دیے جاتے ہیں۔ ہیمسٹرز کے 10 پنجرے ہیں، جن میں ہر ہیمسٹر اکیلا رکھا جاتا ہے اور ہر ہیمسٹر کو 5 تنکے دیے جاتے ہیں۔ خرگوشوں کا ایک باڑہ بھی ہے جہاں خرگوشوں کے درمیان 20 تنکے تقسیم کیے جاتے ہیں۔ دکان میں کہیں بھی تنکے کا استعمال نہیں ہوتا۔ اگر چھوٹے جانوروں میں کل 160 تنکے تقسیم کیے گئے ہیں، تو ہر پنجرے میں کتنے چوہے ہیں؟,5," 160 تنکوں کو 3 + 1 + 1 = <<160=7>>7 گروپوں میں تقسیم کیا گیا ہے۔  
     ہر چوہے کو 6 تنکے ملتے ہیں، اس لیے ہر چوہے کے 6 * 3 = <<6*3=18>>18 تنکے ہوتے ہیں۔  
     ہمستروں کو 5 تنکے ملتے ہیں، اس لیے ہر ہمستر کے 5 * 1 = <<5*1=5>>5 تنکے ہوتے ہیں۔  
     ہر چوہے کے پاس 18 تنکے ہیں اور ہمستروں کے پاس 5 تنکے ہیں، اس لیے 18 * 3 + 5 * 1 = <<18*3+5*1=61>>61 چوہے اور ہمستریں موجود ہیں۔  
     ہر چوہے کے پاس 18 تنکے ہیں اور ہمستروں کے پاس 5 تنکے ہیں، اس لیے 18 * 3 + 5 * 1 = <<18*3+5*1=61>>61 چوہے اور ہمستریں موجود ہیں۔  
     چونکہ ہر چوہے کے پاس 18 تنکے ہیں اور ہمستروں کے پاس 5 تنکے ہیں، اس لیے ہمارے پاس 18/6 = <<18/6=3>>3 چوہوں کے پنجرے ہیں۔  
     ہمارے پاس 3 چوہوں کے پنجرے ہیں اور ہمستروں کے 1 پنجرہ ہے، اس لیے ہمارے پاس کل 3 + 1 = <<3+1=4>>4 پنجرے چوہوں اور ہمستروں کے ہیں۔  
     ہمستروں کے پنجرے پر علاج کے علاوہ ہر پنجرے پر 20 تنکے ہیں، اس لیے ہمستروں کے پنجرے سے الگ ہونے والے 20 - 5 = <<20-5=15>>15 تنکے ہیں۔  
     ہماری کل تعداد 4 + 1 = <<4+1=5>>5 پنجروں کے برابر ہے، اس لیے ہم نے 5 * 20 = <<5*20=100>>100 تنکے خرگوشوں کے لئے تقسیم کیے ہیں۔  
     ہم نے خرگوشوں کے لئے 100 تنکے تقسیم کیے ہیں اور ہمستروں کے پنجرے سے الگ ہونے والے 15 تنکے ہیں، اس لیے ہمارے پاس 100 + 15 = <<100+15=115>>115 تنکے ہیں۔  
     ہمارے پاس 115 تنکے ہیں اور ان میں سے 61 چوہوں اور ہمستروں کے لیے ہیں، اس لیے 115 - 61 = <<115-61=54>>54 تنکے خرگوشوں کے لیے ہیں۔  
     ہمارے پاس 54 تنکے ہیں اور ہر چوہے کے پاس 18 تنکے ہیں، اس لیے ہمارے پاس 54 / 18 = <<54/18=3>>3 چوہوں کے پنجرے ہیں۔
#### 3",False
مینڈی پر بینیڈکٹ کے 100 ڈالر واجب الادا ہیں۔ انہوں نے 2 فیصد ماہانہ سود پر اتفاق کیا۔ اگر مینڈی 3 مہینے بعد یہ رقم ادا کرتی ہے، تو اسے بینیڈکٹ کو کتنا دینا چاہیے؟,106," پہلے ہمیں معلوم کرنا ہوگا کہ 3 ماہ کے بعد $100 سے کتنے پیسے بنے گئے ہوں:  
$100 x (1 +.02)^3 = $103.06  

اب ہم اس رقم میں $100 کو منہا کریں تاکہ اصل رقم معلوم ہو سکے:  
$103.06 - $100 = $<<103.06-100=3.06>>3.06
#### 3.06",False
ایک تاجر ایک کسان سے 20 ڈالر فی تھیلا کے حساب سے گندم کے کچھ تھیلے خریدتا ہے۔ اگر ہر تھیلے کو کھیت سے گودام تک پہنچانے پر 2 ڈالر لاگت آتی ہے، اور تمام تھیلے 30 ڈالر فی تھیلا کے حساب سے بیچنے کے بعد تاجر کو کل 400 ڈالر کا منافع ہوا، تو اس نے کل کتنے تھیلے بیچے؟,50," کسان سے گندم کی قیمت $20/بارل تھی  
     اسے بارلوں کو گودام لے جانے کے لیے $2/بارل ادا کرنا پڑا  
     اس نے ہر بارل کو گودام لے جانے کے لیے 2+20 = <<2+20=22>>22 ڈالر ادا کیے  
     اس نے بارلوں کو گودام لے جانے کے لیے کل 22*بارل = <<22*بارل=22*بارل>>22*بارل ادا کیے  
     اس نے 400-22 = <<400-22=378>>378 ڈالر کمائے  
     اس کا مطلب ہے کہ اس نے بارلوں کو گودام لے جانے سے پہلے 378/30 = <<378/30=12.6>>12.6 بارل گودام میں فروخت کیے  
     اس نے اپنی لاگت واپس حاصل کرنے کے لیے 12.6 بارل فروخت کیے  
     اس طرح اس نے 12.6 بارل فروخت کیے  
#### 12.6",False
تین دوستوں نے میلے کے 3 ٹکٹوں پر 20.25 ڈالر خرچ کیے۔ انہوں نے کھانے پر ٹکٹوں کے مقابلے میں 4.50 ڈالر کم خرچ کیے۔ اس کے علاوہ، انہوں نے 2 مختلف سواریوں پر بھی سواریاں لیں، جن کی قیمت ہر سواری کے لیے 33 ڈالر ہے۔ اگر انہوں نے تمام اخراجات کو برابر تقسیم کرنے پر اتفاق کیا تو، ان میں سے ہر ایک نے کتنی رقم ادا کی؟,34," ٹکٹوں کی لاگت 20.25/3=<<20.25/3=6.75>>6.75 ڈالر فی ٹکٹ تھی۔  
     وہ ریستوراں میں 20.25-4.5=<<20.25-4.5=15.75>>15.75 ڈالر خرچ کیے۔  
انہوں نے سواریوں پر کل 2*33=<<2*33=66>>66 ڈالر خرچ کیے۔  
ان سب کے اخراجات کا مجموعہ 6.75+15.75+66=<<6.75+15.75+66=88.5>>88.5 ڈالر ہے۔  
اگر وہ اخراجات کو برابر بانٹتے ہیں، تو ہر ایک کو 88.5/3=<<88.5/3=29.5>>29.5 ڈالر ادا کرنے پڑتے ہیں۔
#### 29.5",False
جان 3 گھنٹے تک آڑو جمع کرتا ہے۔ وہ ایک منٹ میں 2 آڑو جمع کر سکتا ہے۔ وہ کل کتنے آڑو جمع کرتا ہے؟,360," وہ فی گھنٹہ 60 منٹ * 2 = <<60*2=120>>120 آئروں کو جمع کرسکتا ہے  
     وہ تین گھنٹوں میں 120 * 3 = <<120*3=360>>360 آئروں کو جمع کرتا ہے
#### 360",True
بطخوں کو زندہ رہنے کے لیے ہر ہفتے 3.5 پاؤنڈ کیڑے کھانے کی ضرورت ہوتی ہے۔ اگر دس بطخوں کا ایک غول ہو تو انہیں روزانہ کتنے پاؤنڈ کیڑوں کی ضرورت ہوگی؟,5," چونکہ 7 دن ہفتے کے برابر ہوتے ہیں، لہذا ہفتے میں 10 * 3.5 = <<10*3.5=35>>35 پاؤنڈ کیڑے درکار ہوتے ہیں  
    روزانہ 35 / 7 = <<35/7=5>>5 پاؤنڈ کیڑے درکار ہوں گے
#### 5",True
ٹام ہر سال 10 درخت لگاتا ہے۔ وہ ہر سال 2 درخت کاٹ بھی دیتا ہے۔ شروع میں اس کے پاس 50 درخت تھے۔ دس سال بعد، 30 فیصد درخت مر جاتے ہیں۔ اب اس کے پاس کتنے درخت باقی بچے ہیں؟,91," پہلے یہ معلوم کریں کہ ٹم نے دس سال میں کتنے درخت لگائے: 10 درخت/سال * 10 سال = <<10*10=100>>100 درخت  
     پھر یہ معلوم کریں کہ ٹم نے دس سال میں کتنے درخت کاٹ دیے: 2 درخت/سال * 10 سال = <<2*10=20>>20 درخت  
     پھر یہ معلوم کریں کہ ٹم نے دس سال میں کتنے درخت کاٹے اور لگائے: 100 درخت - 20 درخت = <<100-20=80>>80 درخت  
     پھر یہ معلوم کریں کہ ٹم نے دس سال میں کتنے درخت لگائے اور کاٹے بغیر چھوڑ گئے: 80 درخت + 50 درخت = <<80+50=130>>130 درخت  
     پھر یہ معلوم کریں کہ دس سال بعد ٹم کے پاس کتنے درخت باقی رہ گئے: 130 درخت - (30% * 130 درخت) = <<130-(0.3*130)=91>>91 درخت
#### 91",True
سو ایک دلچسپ محلے میں رہتی ہے۔ ایک ویک اینڈ پر، پڑوسیوں نے سو کے ساتھ ایک شرارت کرنے کا فیصلہ کیا۔ جمعہ کی صبح، پڑوسیوں نے سو کے گھر کے سامنے والے لان میں 18 گلابی پلاسٹک کے فلیمنگو رکھ دیے۔ ہفتے کی صبح، پڑوسیوں نے ایک تہائی فلیمنگو واپس لیے، انہیں سفید رنگا، اور پھر ان نئے سفید فلیمنگو کو واپس سو کے لان میں رکھ دیا۔ پھر، اتوار کی صبح، انہوں نے اس مجموعے میں مزید 18 گلابی پلاسٹک کے فلیمنگو شامل کر دیے۔ اتوار کو دوپہر کے وقت، سفید پلاسٹک کے فلیمنگو کے مقابلے میں گلابی پلاسٹک کے فلیمنگو کتنے زیادہ تھے؟,24," جمعے کی شام، 18/3=<<18/3=6>>6 فلیمنگوز سفید تھے۔  
     اتوار کو دوپہر تک، کل 18+6*3=<<18+6*3=42>>42 فلیمنگوز موجود تھے۔  
     اتوار کو دوپہر تک، 42-6=<<42-6=36>>36 فلیمنگوز گلابی تھے۔
#### 36",False
وایلیٹا نئے رنگ خریدنا چاہتی ہے۔ اسے پانچ مختلف رنگوں کی ضرورت ہے اور اس نے اس خریداری کے لیے 20 ڈالر تیار کیے ہیں۔ ایک رنگ کی قیمت 2 ڈالر ہے۔ اسے کتنے پیسے واپس ملیں گے؟,10," $20 - ($5 x $2) = $10
     ویلیتا کو $10 کی رقم واپس ملی گی۔
#### 10",True
ایک قلم کی قیمت ایک پنسل اور ربڑ کی مجموعی قیمت کے برابر ہے۔ ایک پنسل کی قیمت 1.20 ڈالر اور ربڑ کی قیمت 0.30 ڈالر ہے۔ 8 قلموں کی قیمت کتنی ہوگی؟,12," ایک قلم کی قیمت 1.50 ڈالر ہے کیونکہ 1.2 + 0.3 = <<1.2+0.3=1.5>>1.5  
ایک قلم کی قیمت 1.50 ڈالر ہے، لہذا 8 قلموں کی قیمت 8 * 1.50 = $<<8*1.5=12>>12 ہوگی۔
#### 12",True
ایک خاص شہر کے 40 ریستورانوں میں 200 پاؤنڈ گاجریں تقسیم کی جانی ہیں۔ ہر ریستوران کو 2 پاؤنڈ گاجریں ملیں گی۔ کتنے پاؤنڈ گاجریں استعمال نہیں ہوں گی؟,120," 40 * 2 = <<40*2=80>>80 پاؤنڈ گاجر استعمال ہوئے  
     200 - 80 = <<200-80=120>>120 پاؤنڈ گجر استعمال نہیں ہوئے
#### 120",True
سوڈا شہر میں کل 23786 باشندے ہیں۔ ان میں 8417 مرد اور 9092 خواتین ہیں۔ باقی آبادی بچوں پر مشتمل ہے۔ سوڈا میں بچوں کی تعداد کتنی ہے؟,6277," سوڈا شہر میں 23786 - (8417 + 9092) = <<23786-(8417+9092)=6257>>6257 افراد بچوں پر مشتمل ہیں۔
#### 6257",False
ایلین کے پاس شروع میں 20 پوکیمون کارڈز تھے۔ ایک مہینے بعد، اس نے اس تعداد کا تین گنا جمع کیا۔ دوسرے مہینے میں، اس نے پہلے مہینے کے مقابلے میں 20 کارڈز کم جمع کیے۔ تیسرے مہینے میں، اس نے پہلے دو مہینوں میں جمع کیے گئے کارڈز کی کل تعداد کا دوگنا جمع کیا۔ اب اس کے پاس کل کتنے پوکیمون کارڈز ہیں؟,320," 3 مہینے بعد، اس نے 20 x 3 = <<20*3=60>>60 کارڈز جمع کیے  
     2 مہینے بعد، اس نے 20 - 60 = <<20-60=-40>>-40 کارڈز کم جمع کیے  
     پہلی دو مہینوں میں، اس نے 20 + 60 = <<20+60=80>>80 کارڈز جمع کیے  
     تیسرے مہینے میں، اس نے 80 x 2 = <<80*2=160>>160 کارڈز جمع کیے  
     لہذا، اس نے کل 160 + 80 = <<160+80=240>>240 کارڈز جمع کیے  
     اس طرح، اس کے پاس 20 + 240 = <<20+240=260>>260 کارڈز ہیں
#### 260",False
مارک ایک کاپی ایڈیٹر ہے۔ وہ ہر ہفتے دو مختلف پبلشرز کے لیے برابر تعداد میں جملوں کی اصلاح کرتا ہے، اور دونوں اسے فی جملہ مختلف شرح سے ادائیگی کرتے ہیں۔ پبلشر B، پبلشر A سے دوگنی ادائیگی کرتا ہے۔ مارک ہر ہفتے کل 1000 جملوں کی اصلاح کرتا ہے، اور پبلشر A اسے فی جملہ 5 سینٹ ادا کرتا ہے۔ مارک ایک ہفتے میں کل کتنے سینٹ کماتا ہے؟,7500," مارک کو پبلشر بی 10 سینٹ فی جملہ ادا کرتا ہے کیونکہ 2*5 = <<2*5=10>>10  
     وہ 500 جملے ٹائپ کر رہا ہے کیونکہ 1000 / 2 = <<1000/2=500>>500  
     اس طرح وہ 5000 سینٹ کماتا ہے کیونکہ 10 * 500 = <<10*500=5000>>5000
#### 5000",False
بالڈور ایک کنویں سے پانی لیتا ہے۔ وہ ہر صبح 5 بالٹیاں اور ہر دوپہر 6 بالٹیاں بھرتا ہے۔ اگر ہر بالٹی میں 5 لیٹر پانی ہے تو وہ ہر روز کتنے لیٹر پانی حاصل کرتا ہے؟,55," وہ صبح کو 5*5=<<5*5=25>>25 لیٹر پانی جمع کرتا ہے  
     اور شام کو 6*5=<<6*5=30>>30 لیٹر  
     اس طرح وہ روزانہ کل 25+30=<<25+30=55>>55 لیٹر پانی جمع کر سکتا ہے
#### 55",False
جان کام پر ایک ایوارڈ جیتتا ہے، جس میں 5000 ڈالر کا ایک بار کا مالی انعام اور تنخواہ میں 5 فیصد اضافہ شامل ہے۔ اگر وہ ہر ہفتے 2000 ڈالر کماتا ہے اور اسے یہ ایوارڈ سال کے پہلے دن ملا، تو اس نے اس سال کل کتنی رقم کمائی؟,114200," اس کا تنخواہ میں اضافہ $2000 x 0.05 = $<<2000*.05=100>>100/مہینہ ہے  
اس طرح اس کی تنخواہ $2000 + $100 = $<<2000+100=2100>>2100/مہینہ ہو گئی  
اس طرح اس نے $2100 - $100 = $<<2100-100=2000>>2000/مہینہ کمائے  
تو وہ $2000/مہینہ x 12 = $<<2000*12=24000>>24000/سال کماتا ہے  
اور وہ ایوارڈ $5000 + $2000/مہینہ x 12 = $<<5000+2000*12=32000>>32000 ملتے ہیں  
لہذا اس نے کل $32000 + $24000 = $<<32000+24000=56000>>56000 کمائے
#### 56000",False
جوسی اپنے 10 ایکڑ کے کھیت میں انگور اگاتی ہیں۔ ہر ایکڑ میں سالانہ 5 ٹن انگور پیدا ہوتے ہیں، اور ہر ٹن انگور سے 2 بیرل شراب بنتی ہے۔ اس کا کھیت سالانہ کتنے بیرل شراب پیدا کرتا ہے؟,100," 50 بیرل
#### 50",False
کارل کا پسندیدہ کھانا پنیر ہے۔ اس ہفتے اس نے ہر روز دوپہر کے کھانے میں ایک سینڈوچ کھایا اور ہر سینڈوچ پر پنیر کے 2 سلائس استعمال کیے۔ ہفتے میں 3 دن اس نے ناشتے میں پنیر اور انڈے کے آملیٹ کھائے اور ہر آملیٹ میں سینڈوچ سے ایک سلائس زیادہ استعمال کیا۔ اس نے ہفتے کے کئی رات کے کھانوں کے لیے میکرونی اور پنیر کی ایک بڑی ڈش بنائی اور اس میں پنیر کے 8 سلائس استعمال کیے۔ اس نے پنیر کے کل کتنے سلائس استعمال کیے؟,31," اس نے ہر سینڈوچ پر 2 سلائس پنیر استعمال کیا، اس لیے وہ 7 * 2 = <<2*7=14>>14 سلائس پنیر استعمال کرے گا  
     اس نے ناشتے کے دوران 3 دنوں میں ہر آملیٹ میں 1 + 2 = <<1+2=3>>3 سلائس پنیر استعمال کیا  
     اس نے ہفتے کے کئی رات کے کھانوں میں 8 سلائس پنیر استعمال کیا  
     اس نے پنیر کے کل 14 + 21 + 8 = <<14+21+8=43>>43 سلائس استعمال کیے
#### 43",False
جینیٹ کے پاس 22 سبز قلم اور 10 پیلے قلم تھے۔ پھر اس نے نیلے قلموں کے 6 تھیلے اور سرخ قلموں کے 2 تھیلے خریدے۔ نیلے رنگ کے ہر تھیلے میں 9 قلم اور سرخ رنگ کے ہر تھیلے میں 6 قلم تھے۔ اب جینیٹ کے پاس کل کتنے قلم ہیں؟,98," جینیٹ کے پاس شروع میں سبز، پیلی اور گولڈن رنگ کے قلموں کی تعداد 22+10 = <<22+10=32>>32 تھی۔  
     جب وہ نیلا اور سرخ رنگ کے تھیلے خریدتی، تو اس کے پاس نیلا رنگ کے 6*9 = <<6*9=54>>54 قلم اور سرخ رنگ کے 2*6 = <<2*6=12>>12 قلم شامل ہوتے ہیں۔  
     اس طرح، اب اس کے پاس سبز، پیلی، نیلا اور سرخ رنگ کے قلموں کی کل تعداد 54+12+32 = <<54+12+32=98>>98 ہو گئی۔
#### 98",True
برنلی مسٹر برٹ کی ریاضی کی کلاس میں ہے۔ مسٹر برٹ ہر سمسٹر میں چھ ٹیسٹ لیتے ہیں۔ وہ طلباء کو ہر سمسٹر میں  اوسط نکالتےوقت سب سے کم اسکور ہٹانے کی اجازت دیتے ہیں۔ اگر برنلی کے پہلے پانچ ٹیسٹوں میں اسکور 89، 71، 92، 100 اور 86 ہیں، تو 93 کی اوسط حاصل کرنے کے لیے اسے چھٹے ٹیسٹ میں کتنا اسکور کرنا ہوگا؟,98," چھٹے ٹیسٹ میں برنلی کو کل اسکور کے لیے 93 - 89 = <<93-89=4>>4 پوائنٹس زیادہ درکار ہوں گے۔  
     چھٹے ٹیسٹ میں اس کے کل اسکور میں اضافہ کرنے کے لیے، اسے چھٹے ٹیسٹ میں 4/1 = <<4/1=4>>4 پوائنٹس اسکور کرنے کی ضرورت ہے۔
#### 4",False
مائیکل کو سائیکل چلانا بہت پسند ہے۔ وہ ہر ہفتے کم از کم 5 بار سائیکل چلاتا ہے اور ہر بار 25 کلومیٹر کا فاصلہ طے کرتا ہے۔ اس نے یہ چار ہفتوں تک جاری رکھا، اور پھر اس نے فیصلہ کیا کہ وہ صرف ہفتے میں 2 بار سائیکل چلائےگا ، لیکن ہر بار 60 کلومیٹر کا سفر کرے گا، اور اس نے یہ 3 ہفتوں تک کیا۔ مجموعی طور پر مائیکل نے کتنے کلومیٹر کا سفر کیا؟,860," مائیکل نے 4 * 5 = <<4*5=20>>20 سائکلنگ کیڑے بنائے  
اس نے 3 * 2 = <<3*2=6>>6 سائکلنگ کیڑے بنائے  
مجموعی طور پر اس نے 20 + 6 = <<20+6=26>>26 سائکلنگ کیڑے بنائے  
اس نے 20 * 25 = <<20*25=500>>500 کلومیٹر سائکل چلائی  
اس نے 6 * 60 = <<6*60=360>>360 کلومیٹر سائکل چلائی  
مائیکل نے کل 500 + 360 = <<500+360=860>>860 کلومیٹر سائکل چلائی
#### 860",True
جو کے ہالووین کینڈی والے بیگ میں 25 چاکلیٹ بارز اور 80 کینڈی والے سیب ہیں۔ ہر چاکلیٹ بار کا وزن ہر کینڈی والے سیب سے دوگنا ہے۔ اگر ہر چاکلیٹ بار کا وزن 40 گرام ہے، تو جو کے کینڈی کے بیگ کا کل وزن گرام میں کتنا ہوگا؟,2600," جو کے پاس 25 x 2 = <<25*2=50>>50 کینڈی والے سیب ہیں کیونکہ ہر سیب کا وزن 1/2 بار کے برابر ہوتا ہے  
     اس کے پاس 25 + 50 = <<25+50=75>>75 کینڈی والے سیب ہیں  
     اس لیے 75 x 3 = <<75*3=225>>225 گرام کینڈی کا وزن ہوتا ہے  
     لہذا، چاکلیٹ بارز اور کینڈی کے وزن کا مجموعہ 225 + 25 x 40 = <<225+25*40=1750>>1750 گرام بنتا ہے
#### 1750",False
روز پیر کو ایک دکان پر گئی اور 4 کیک خریدے۔ منگل کو وہ ایک دوسری دکان پر گئی اور اس سے تین گنا زیادہ کیک خریدے۔ بدھ کو وہ ایک اور دکان پر گئی اور منگل کی تعداد سے پانچ گنا زیادہ کیک خریدے۔ تینوں دنوں میں ملا کر اس نے کل کتنے کیک خریدے؟,76," مینگل نے 3 * 4 = <<3*4=12>>12 کیک خریدے  
     بدھ نے 5 * 12 = <<5*12=60>>60 کیک خریدے  
     اس طرح، اس نے کل 4 + 12 + 60 = <<4+12+60=76>>76 کیک خریدے۔
#### 76",True
بیس درجن کپوں کی قیمت، 6000 ڈالر فی عدد کے حساب سے فروخت ہونے والی آدھا درجن پلیٹوں کی کل قیمت سے 1200 ڈالر کم ہے۔ ہر کپ کی قیمت کا حساب لگائیں۔,145," بیس کپوں کو $6,000/کوپ کے حساب سے فروخت کیا گیا  
     آدھا درجن پلیٹوں کی کل قیمت سے $1,200 کم تھی  
     اس کا مطلب یہ ہے کہ بیس کپوں کی قیمت $12,000 تھی  
     چونکہ بیس کپوں کو آدھا درجن سمجھا جاتا ہے، اس لیے ہم اس بات کا اندازہ لگانے کے لیے اس رقم کو دوگنا کرتے ہیں کہ آدھا درجن پلیٹوں کی قیمت کتنی تھی:  
        آدھا درجن پلیٹوں کی قیمت = $12,000 x 2 = $24,000  
        پلیٹوں پر ہونے والے منافع = $24,000 - $1,200 = $22,800  
        بیس کپوں کی قیمت = $22,800 / 20 = $1,140  
        ہر کپ کی قیمت = $1,140 / 20 = $57.00
#### 57",False
سارہ اپنے لیے ایک نئی جیکٹ اور جوتوں کے دو جوڑے خریدنا چاہتی ہے۔ جیکٹ کی قیمت 30 ڈالر ہے اور جوتوں کے ہر جوڑے کی قیمت 20 ڈالر ہے۔ سارہ نے پڑوسیوں کے بچوں کی 4 بار دیکھ بھال کی، جس سے اسے ہر بار 5 ڈالر ملے۔ اس کے والدین اسے لان کی گھاس کاٹنے پر ہر بار 4 ڈالر دیتے ہیں۔ اگر بچوں کی دیکھ بھال شروع کرنے سے پہلے سارہ کے پاس 10 ڈالر جمع تھے، تو اسے جیکٹ اور جوتے خریدنے کے لیے کتنی بار لان کی گھاس کاٹنی پڑے گی؟,10," سارہ کو کل $30 + $20 = $<<30+20=50>>50 خرچ کرنے ہوں گے۔  
     وہ اب تک $10 + $5 * 4 = $<<10+5*4=30>>30 کمائے ہوئے ہیں۔  
     اسے مزید $50 - $30 = $<<50-30=20>>20 جمع کرنے کی ضرورت ہے۔  
     اسے مزید $20 / $4 = <<20/4=5>>5 بار لان کاٹنا ہوگا۔
#### 5",False
جیری کے پاس مرغیوں کا ایک جھنڈ ہے۔ سرخ مرغیاں روزانہ 3 انڈے دیتی ہیں، اور سفید مرغیاں روزانہ 5 انڈے دیتی ہیں۔ جیری ہر روز 42 انڈے جمع کرتا ہے۔ اگر اس کے پاس سرخ مرغیوں سے دو زیادہ سفید مرغیاں ہیں، تو اس کے پاس کتنی سرخ مرغیاں ہیں؟,4," فرض کریں کہ جیری کے پاس X سرخ مرغیاں ہیں  
     پھر اس کے پاس X + 2 سفید مرغیاں ہیں  
     چونکہ وہ روزانہ کل 42 انڈے جمع کرتا ہے، تو  
     (X * 3) + ((X+2)*5) = 42  
     3x + 10x + 20 - 30 = 0  
     x = 1.67 سرخ مرغیاں
#### 2",False
گیری کو مقامی پارک کے کنارے چہل قدمی کرنا پسند ہے، جو 1.5 میل چوڑا اور 6 میل لمبا ایک مستطیل ہے۔ اگر وہ 3 میل فی گھنٹہ کی رفتار سے چلے، تو اسے چلنے میں کتنے گھنٹے لگیں گے؟,5," پارک کا رقبہ 1.5*6 = <<1.5*6=9>>9 مربع میل ہے۔  
     اس طرح، چہل قدمی کرنے کے لیے اسے 9/3 = <<9/3=3>>3 گھنٹے درکار ہوں گے۔
#### 3",False
ڈالر اسٹور پر، سلوین نے 100 گاہکوں کو اسٹور میں داخل ہوتے ہوئے گنا۔ اگلے دن، اس نے پہلے دن کے مقابلے میں 50 زیادہ گاہک گنے۔ اگر تیسرے دن تک گاہکوں کی کل تعداد 500 تھی، تو اس نے تیسرے دن کتنے گاہک گنے؟,250," 1 دن: 100 گاہک
     2 دن: 150 گاہک (100 + 50)
     3 دن: 250 گاہک (500 - 250)۔
     سلیوین نے تیسرے دن 250 گاہک گنے۔
#### 250",True
جیری کے پاس دو تالاب ہیں، اور دونوں سے 4 گیلن فی منٹ کی رفتار سے پانی رس رہا ہے۔ چار منٹ پہلے، بڑے تالاب میں چھوٹے تالاب سے دوگنا پانی تھا۔ اب بڑے تالاب میں چھوٹے تالاب سے چار گنا زیادہ پانی ہے۔ اس وقت چھوٹے تالاب میں کتنا پانی ہے؟,8," فرض کریں کہ چھوٹے تالاب میں x گیلن پانی موجود ہے  
     چار منٹ بعد، بڑے تالاب میں 2x گیلن ہوں گے  
     چار منٹ بعد، بڑے تالاب میں 8x گیلن ہوں گے  
     چونکہ بڑے تالاب میں چار منٹ بعد چھوٹے تالاب سے چار گنا زیادہ پانی ہے، تو یہ 8x - 2x = 6x گیلن بنتا ہے  
     چونکہ چار منٹ پہلے بڑے تالاب میں چھوٹے تالاب سے دوگنا پانی تھا، تو یہ 2x - x = x گیلن بنتا ہے  
     لہذا، چار منٹ پہلے چھوٹے تالاب میں x + x = <<+x=2x>>2x گیلن تھا  
     لیکن پھر 4 گیلن فی منٹ کی شرح پر، چار منٹ بعد چھوٹے تالاب میں صرف x گیلن باقی رہ گیا  
     لہذا، اب چھوٹے تالاب میں x گیلن پانی ہے۔
#### 1",False
لوری 320 ڈالر کے جوتوں کا ایک جوڑا اور اس سے ملتا جلتا 32 ڈالر کا ایک بیلٹ خریدنا چاہتی ہے۔ اسے اپنی پارٹ ٹائم نوکری سے 8 ڈالر فی گھنٹہ ملتے ہیں۔ یہ خریداری کرنے کے لیے اسے کتنے گھنٹے کام کرنا پڑے گا؟,44," وہ 320+32=$<<320+32=352>>352 خرچ کر رہی ہے  
اس طرح وہ $352/8=$<<352/8=44>>44 کمائے گی  
تو وہ 352/44=<<352/44=8>>8 گھنٹے کام کرے گی
#### 8",False
جینیٹ نے 2000 ڈالر قرض لیا اور وعدہ کیا کہ وہ اسے 10 فیصد اضافی رقم کے ساتھ واپس کرے گی۔ اگر وہ 12 مہینوں تک ہر ماہ 165 ڈالر ادا کرے گی تو اس وقت جینیٹ کا باقی بیلنس کتنا ہوگا؟,220," جینیٹ کو اپنا قرض چکانے کی کل لاگت $2000*1.10=$<<2000*1.1=2200>>2200 ہے  
اسے ہفتے میں 4 بار ادائیگی کرنی ہوتی ہے، اس طرح یہ 4*$165=$<<4*165=660>>660 بنتا ہے  
اسے 12 مہینے تک ادائیگی کرنی ہوگی، اس طرح یہ 12*$660=$<<12*660=7920>>7920 بنتا ہے  
چونکہ قرض کی رقم $2000 تھی، اسے ابھی بھی $7920-$2000=$<<7920-2000=5920>>5920 ادا کرنے کی ضرورت ہے
#### 5920",False
گلدان میں 4 گلاب ہیں۔ گلابوں کی تعداد سے 7 زیادہ ڈیلیے(Dahlias) ہیں۔ گلدان میں کل کتنے پھول ہیں؟,15," گلدان میں 4 + 7 = <<4+7=11>>11 پھول ہیں۔
#### 11",False
